Code LPP;Libellé;Prise en charge en sus du GHS dans le public et le privé (Oui/Non);Prise en charge en sus du GHS dans le privé à but lucratif seul (Oui/Non);Date de l'arrêté;Date JO;Date d'effet de la prise en charge en sus du GHS;Date d'effet de la radiation du code
3150697.0;implant de suture percutanee du tendon d'achille, fh, tenolig un kit;N;O;2006-08-25 00:00:00;2006-08-31 00:00:00;2006-09-01 00:00:00;
3150711.0;endoprothese aortique, cook france, zenith alpha, corps principal.;O;O;2014-12-18 00:00:00;2014-12-23 00:00:00;;2015-01-05
3150763.0;endoprot. coronaire,stent lib. everolimus,boston,promus element long,diam 3,00mm;O;O;2010-09-07 00:00:00;2010-09-10 00:00:00;;2015-01-01
3150763.0;endoprot. coronaire,stent lib. everolimus,boston,promus element long,diam 3,00mm;O;O;2010-09-07 00:00:00;2010-09-10 00:00:00;2010-09-23 00:00:00;
3150852.0;reconstruction tibiale, modulaire, diaphyse charnière rotatoire, stanmore, mets. ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-17 00:00:00;
3150852.0;reconstruction tibiale, modulaire, diaphyse charnière rotatoire, stanmore, mets. ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-12 00:00:00;
3150987.0;reconstruction femorale, modulaire, stanmore, mets, trochanter hap;O;O;2010-08-02 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3151047.0;genou, implant femoral, bicondylien, non cimente;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3151047.0;genou, implant femoral, bicondylien, non cimente;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3151254.0;systeme de pose a clips sans section, pour chirurgie conventionnelle;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3151254.0;systeme de pose a clips sans section, pour chirurgie conventionnelle;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3151277.0;implant osseux anatomique, chirurgie non orthopedique, orthotechnique,osteoset t;N;O;2006-07-06 00:00:00;2006-07-18 00:00:00;;2006-07-19
3151277.0;implant osseux anatomique, chirurgie non orthopedique, orthotechnique,osteoset t;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3151290.0;rachis, prothese disque lombaire, synthes, prodisc-o;O;O;2016-09-23 00:00:00;2016-09-28 00:00:00;;2016-10-11
3151290.0;rachis, prothese disque lombaire, synthes, prodisc-o;O;O;2013-08-07 00:00:00;2013-08-14 00:00:00;2013-08-27 00:00:00;
3151372.0;endoprothese intra-hepatique, gore, viatorr tips;O;O;2007-03-16 00:00:00;2007-03-27 00:00:00;2007-07-16 00:00:00;
3151627.0;implant refection paroi, tricote ou tisse, non resorbable, < ou = 100 cm2;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3151627.0;implant refection paroi, tricote ou tisse, non resorbable, < ou = 100 cm2;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3151627.0;implant refection paroi, tricote ou tisse, non resorbable, < ou = 100 cm2;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3151662.0;genou, implant femoral, unicondylien ou unicompartimental, non cimente;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3151662.0;genou, implant femoral, unicondylien ou unicompartimental, non cimente;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3151722.0;barriere anti-adherences, l'unite 7,6 cm x 10,2 cm, ethicon, interceed;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3151722.0;barriere anti-adherences, l'unite 7,6 cm x 10,2 cm, ethicon, interceed;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3151722.0;barriere anti-adherences, l'unite 7,6 cm x 10,2 cm, ethicon, interceed;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3152125.0;insert en polyéthylène hautement réticulé, smith & nephew, xlpe 28mm.;O;O;2017-03-06 00:00:00;2017-03-08 00:00:00;2017-03-21 00:00:00;
3152265.0;reconstruction femorale, modulaire, stanmore, mets, connecteur femur;O;O;2010-08-02 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3152319.0;genou, implant tibial bicompartemental, embase metallique, cimentee;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3152319.0;genou, implant tibial bicompartemental, embase metallique, cimentee;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3152472.0;reconstruction tibiale, modulaire, tige tibiale, stanmore, mets. ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-17 00:00:00;
3152472.0;reconstruction tibiale, modulaire, tige tibiale, stanmore, mets. ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-12 00:00:00;
3152489.0;genou, implant meniscal, ancre resorbable ou non, linvatec, meniscus arrow;N;O;2008-01-08 00:00:00;2008-01-18 00:00:00;;2008-01-19
3152489.0;genou, implant meniscal, ancre resorbable ou non, linvatec, meniscus arrow;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3152489.0;genou, implant meniscal, ancre resorbable ou non, linvatec, meniscus arrow;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3152638.0;implant refection paroi, > 250cm2 & <ou= 450cm2, bard, composix e/x;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3152762.0;genou, implant femoral zirconium, smith, bicondylien, cimente;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-09-17
3152762.0;genou, implant femoral zirconium, smith, bicondylien, cimente;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3152762.0;genou, implant femoral zirconium, smith, bicondylien, cimente;O;O;2005-07-12 00:00:00;2005-07-26 00:00:00;2005-07-27 00:00:00;
3152779.0;endoprot coronaire, stent lib d'everolimus,abbott,xience xpedition,diam 3,5 mm;O;O;2013-05-02 00:00:00;2013-05-08 00:00:00;2013-05-21 00:00:00;
3152785.0;endoprothese coronaire, stent lib. sirolimus, cid, cre 8, diam 2,25mm.;O;O;2015-02-24 00:00:00;2015-02-27 00:00:00;2015-03-12 00:00:00;
3152897.0;implant osseux geometrique, < ou = 5cm3, depuy, conduit r;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3152897.0;implant osseux geometrique, < ou = 5cm3, depuy, conduit r;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;2013-07-24
3153098.0;endoprothese coronaire, stent lib. paclitaxel, boston,taxus elem, diam 3,50 mm;O;O;2014-11-21 00:00:00;2014-12-02 00:00:00;;2016-01-01
3153098.0;endoprothese coronaire, stent lib. paclitaxel, boston,taxus elem, diam 3,50 mm;O;O;2011-02-15 00:00:00;2011-02-18 00:00:00;2011-03-03 00:00:00;
3153276.0;urogenital, ams, kit de connexion, ams 800;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3153276.0;urogenital, ams, kit de connexion, ams 800;O;O;2005-11-08 00:00:00;2005-11-22 00:00:00;2005-11-23 00:00:00;
3153299.0;urogenital,implant penien semi-rigide,integrant 1 structure interne rigidifiable;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3153299.0;urogenital,implant penien semi-rigide,integrant 1 structure interne rigidifiable;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3153307.0;implant cranio-maxillo-facial, plaque ronde pour neurochirurgie;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3153307.0;implant cranio-maxillo-facial, plaque ronde pour neurochirurgie;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3153460.0;implant exovasculaire, fermeture aag, saint jude, amplatzer cardiac plug;O;O;2016-06-16 00:00:00;2016-06-21 00:00:00;2016-07-04 00:00:00;
3153833.0;hanche, tete femorale avec tige alliage metal., wright, conserve +, resurfacage;O;O;2006-07-31 00:00:00;2006-08-25 00:00:00;2006-09-07 00:00:00;
3153974.0;endoprothese aortique, endologix, powerlink afx, monocorps bifurque aortobifemoral;O;O;2012-10-30 00:00:00;2012-11-06 00:00:00;2012-11-19 00:00:00;
3153980.0;endoprothese pour embolisation, covidien, pipeline flex, diam 2,75;O;O;2015-05-13 00:00:00;2015-05-19 00:00:00;2015-06-01 00:00:00;
3154005.0;hanche, double mobilite, stryker, restoration adm x3, insert, diam, 28mm;O;O;2016-12-01 00:00:00;2016-12-06 00:00:00;2016-12-19 00:00:00;
3154034.0;endoprothese aortique thoracique, medtronic, valiant captivia, systeme modulaire, prox freeflo 150 mm;O;O;2011-01-06 00:00:00;2011-01-12 00:00:00;2011-01-25 00:00:00;
3154100.0;endoprothèse coronaire, stent lib. biolimus, cardinal, lumeno alpha, 4,0 mm.;O;O;2017-06-29 00:00:00;2017-07-04 00:00:00;2017-07-17 00:00:00;
3154347.0;ligament articulaire artificiel, lars sa, epaule, ref lac 20 et lac 30 ck;N;O;2010-07-15 00:00:00;2010-08-03 00:00:00;;2010-08-16
3154347.0;ligament articulaire artificiel, lars sa, epaule, ref lac 20 et lac 30 ck;O;O;2009-03-09 00:00:00;2009-03-19 00:00:00;2009-03-20 00:00:00;
3154347.0;ligament articulaire artificiel, lars sa, epaule, ref lac 20 et lac 30 ck;N;O;2006-08-25 00:00:00;2006-08-31 00:00:00;2006-09-01 00:00:00;
3154347.0;ligament articulaire artificiel, lars sa, epaule, ref lac 20 et lac 30 ck;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3154650.0;reconstruction humerale, modulaire, composant humeral, implantcast, mutars;O;O;2017-01-10 00:00:00;2017-01-12 00:00:00;2017-01-25 00:00:00;
3154689.0;prothese osteo-integree,cochlear,baha,implant(fixture)avec pilier bia300tioblast;O;O;2011-06-17 00:00:00;2011-06-22 00:00:00;2011-07-05 00:00:00;
3154778.0;endoprothèse coronaire, stent lib. biolimus, biosensors, biofreedom, diam 3,00mm ;O;O;2017-06-28 00:00:00;2017-06-30 00:00:00;2017-07-13 00:00:00;
3154956.0;prothese osteo-integree, prodition, ponto, implant large 4,5 mm avec pilier;O;O;2014-08-29 00:00:00;2014-09-03 00:00:00;2014-09-16 00:00:00;
3155000.0;rachis, prothese disque lombaire,ldr medical,mobidisc, systeme de fixation, set;O;O;2017-01-19 00:00:00;2017-01-24 00:00:00;2017-02-06 00:00:00;
3155097.0;endoprothese aortique, wl gore et associes, excluder, corps bifurque;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2014-09-17
3155097.0;endoprothese aortique, wl gore et associes, excluder, corps bifurque;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3155097.0;endoprothese aortique, wl gore et associes, excluder, corps bifurque;O;O;2005-07-29 00:00:00;2005-09-02 00:00:00;2005-09-03 00:00:00;
3155312.0;endopro. aortique tho.,bolton,relay nbs plus,syst. mod.,corps cyl. droit 100 mm;O;O;2011-11-29 00:00:00;2011-12-02 00:00:00;2011-12-15 00:00:00;
3155453.0;endoprothese aaa, mf sas, endurant, tube abdominal;O;O;2015-05-15 00:00:00;2015-05-19 00:00:00;;2015-06-01
3155453.0;endoprothese aaa, mf sas, endurant, tube abdominal;O;O;2011-08-25 00:00:00;2011-08-31 00:00:00;2011-09-13 00:00:00;
3155559.0;implant endovasculaire dit stent, coronarien;N;O;2006-05-19 00:00:00;2006-06-01 00:00:00;;2006-06-02
3155559.0;implant endovasculaire dit stent, coronarien;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3155559.0;implant endovasculaire dit stent, coronarien;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3155714.0;stent intracranien auto-expansible, balt, leo stent;N;O;2008-06-20 00:00:00;2008-07-01 00:00:00;;2008-07-14
3155714.0;stent intracranien auto-expansible, balt, leo stent;O;O;2006-05-19 00:00:00;2006-06-01 00:00:00;2006-06-07 00:00:00;
3155750.0;hanche, cotyle standard, monobloc, mixte, mathys, rm press-fit, non cimente;O;O;2006-08-25 00:00:00;2006-09-08 00:00:00;2006-09-13 00:00:00;
3155772.0;osteosynthese, vis perforee a pas different et autocompressive, main et pied;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3155772.0;osteosynthese, vis perforee a pas different et autocompressive, main et pied;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3155849.0;implant refection paroi, > 100cm2 & <= 250 cm2, aspide, surgimesh wn;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3155849.0;implant refection paroi, > 100cm2 & <= 250 cm2, aspide, surgimesh wn;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-14 00:00:00;
3155855.0;hanche, tete et tete a jupe alliage metallique, centerpulse, metasul;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3155855.0;hanche, tete et tete a jupe alliage metallique, centerpulse, metasul;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3155950.0;reconstruction femorale, modulaire, stanmore, mets, diaphyse;O;O;2010-08-02 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3156174.0;implant osseux, avec pilier, adaptation d'une epiprothese;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3156174.0;implant osseux, avec pilier, adaptation d'une epiprothese;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3156458.0;osteosynthese, vis plaque adherente ou a crenage;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3156458.0;osteosynthese, vis plaque adherente ou a crenage;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3156501.0;endoprothese aortique tho, cook, zenith alpha, syst mod, extension dist surmes.;O;O;2015-05-13 00:00:00;2015-05-21 00:00:00;2015-06-03 00:00:00;
3156777.0;urogenital, implant testiculaire;O;O;2014-02-13 00:00:00;2014-02-18 00:00:00;;2014-03-01
3156777.0;urogenital, implant testiculaire;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3157015.0;cheville, implant tibial, cimente, link sarl (france), star;O;O;2016-09-05 00:00:00;2016-09-08 00:00:00;;2016-09-21
3157015.0;cheville, implant tibial, cimente, link sarl (france), star;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3157015.0;cheville, implant tibial, cimente, link sarl (france), star;O;O;2005-10-05 00:00:00;2005-10-14 00:00:00;2005-10-15 00:00:00;
3157179.0;osteosynthese, plaque epiphysaire, lisse;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3157179.0;osteosynthese, plaque epiphysaire, lisse;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3157386.0;poignet, implant carpien du scaphoide ou du semi-lunaire, metallique;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3157386.0;poignet, implant carpien du scaphoide ou du semi-lunaire, metallique;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3157400.0;endoprothese aaa, mf sas, endurant ii, jambage iliaque;O;O;2012-12-19 00:00:00;2012-12-26 00:00:00;2013-01-08 00:00:00;
3157570.0;genou, implant patellaire en polyethylene seul;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3157570.0;genou, implant patellaire en polyethylene seul;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3157825.0;endoprothese coronaire, stent lib, sirolimus, terumo, ultimaster diam 2,75 mm;O;O;2015-07-07 00:00:00;2015-07-10 00:00:00;2015-07-23 00:00:00;
3157831.0;epaule, glene speciale;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3157831.0;epaule, glene speciale;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3157908.0;prothese osteo-integree, cochlear, baha, pilier concave ba300 6mm;O;O;2011-06-17 00:00:00;2011-06-22 00:00:00;2011-07-05 00:00:00;
3157937.0;implant cranio-maxillo-facial, fil de cerclage en titane par intervention;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3157937.0;implant cranio-maxillo-facial, fil de cerclage en titane par intervention;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3157950.0;reconstruction femorale, modulaire, stanmore, mets, plaque reinsertion;O;O;2010-08-02 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3158055.0;endoprothese aortique, mf sas, talent lps, extension;N;O;2006-05-19 00:00:00;2006-06-01 00:00:00;;2005-08-01
3158055.0;endoprothese aortique, mf sas, talent lps, extension;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3158061.0;endoprothese coronaire lib. sirolimus, translumina, yukon choice pc, diam 3,50;O;O;2016-07-18 00:00:00;2016-07-20 00:00:00;2016-08-02 00:00:00;
3158078.0;reconstruction femorale, modulaire, stanmore, mets, remplacement paliers;O;O;2010-08-02 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3158109.0;endoprothese coronaire, stent lib. biolimus, terumo, nobori, diam 2,50 mm;O;O;2010-01-07 00:00:00;2010-01-15 00:00:00;2010-01-28 00:00:00;
3158144.0;endoprot coro, stent a lib. de sirolimus,cordis, cypher select plus, diam 3,00mm;O;O;2007-03-16 00:00:00;2007-03-27 00:00:00;2007-04-09 00:00:00;2013-05-21
3158233.0;hanche, prothese femorale unipolaire monobloc (type moore);O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3158233.0;hanche, prothese femorale unipolaire monobloc (type moore);O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3158368.0;implant osseux geometrique, > 15cm3, m.i.l, ceramil;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2005-11-28
3158368.0;implant osseux geometrique, > 15cm3, m.i.l, ceramil;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3158397.0;implant refection paroi, > 600cm2, bard, composix lp;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3158397.0;implant refection paroi, > 600cm2, bard, composix lp;N;O;2008-07-07 00:00:00;2008-07-16 00:00:00;2008-07-29 00:00:00;
3158440.0;valve cardiaque conduit valve;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3158440.0;valve cardiaque conduit valve;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3158486.0;chambre a catheter, double chambre, pour abord veineux;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3158530.0;implant osseux, poudre, < ou = 15cm3, teknimed, cementek;N;O;2016-12-07 00:00:00;2016-12-08 00:00:00;;2016-12-21
3158530.0;implant osseux, poudre, < ou = 15cm3, teknimed, cementek;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3158530.0;implant osseux, poudre, < ou = 15cm3, teknimed, cementek;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3158569.0;endoprothese peripherique, stent lib paclitaxel, boston, eluvia , 130 cm;O;O;2017-09-14 00:00:00;2017-09-15 00:00:00;2017-10-01 00:00:00;
3158724.0;implant osseux anatomique, chirurgie non orthopedique, depuy, conduit r;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;2013-07-24
3158776.0;genou, implant meniscal, attache resorbable ou non, ethicon, j.fast pds;O;O;2015-06-22 00:00:00;2015-07-07 00:00:00;;2015-07-20
3158776.0;genou, implant meniscal, attache resorbable ou non, ethicon, j.fast pds;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3158776.0;genou, implant meniscal, attache resorbable ou non, ethicon, j.fast pds;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3158871.0;implant digestif annulaire non ajustable pour gastroplastie;O;O;2011-08-24 00:00:00;2011-09-22 00:00:00;;2011-10-05
3158871.0;implant digestif annulaire non ajustable pour gastroplastie;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3158871.0;implant digestif annulaire non ajustable pour gastroplastie;O;O;2005-10-05 00:00:00;2005-10-14 00:00:00;2005-10-15 00:00:00;
3158960.0;endopro.aortique fenetree,cook,zenith fenestrated,branch-pararenal-device;O;O;2013-02-13 00:00:00;2013-02-19 00:00:00;2013-03-04 00:00:00;
3159072.0;implant osseux, geometrique, > 15 cm3;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3159072.0;implant osseux, geometrique, > 15 cm3;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3159178.0;endoprothèse coronaire, stent lib. biolimus, biosensors, biofreedom, diam 3,50mm ;O;O;2017-06-28 00:00:00;2017-06-30 00:00:00;2017-07-13 00:00:00;
3159304.0;endoprothese coronaire, stent lib. sirolimus, cid, cre 8, diam 2,50mm;O;O;2015-02-24 00:00:00;2015-02-27 00:00:00;2015-03-12 00:00:00;
3159379.0;reconstruction tibiale, modulaire, composant femoral genou, stanmore, mets.;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-12 00:00:00;
3159379.0;reconstruction tibiale, modulaire, composant fémoral genou, stanmore, mets.;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-17 00:00:00;
3159497.0;implant osseux, poudre, <ou= 10 cm3, injectable, synthes, chronos inject;O;O;2010-12-06 00:00:00;2010-12-14 00:00:00;2010-12-27 00:00:00;
3159528.0;endoprothese aortique tho., cook, zenith tx2, syst mod,corps prox degres sur mes;O;O;2007-06-29 00:00:00;2007-07-06 00:00:00;2007-07-19 00:00:00;
3159563.0;endoprothese coronaire, stent lib. biolimus, biosensors, biomatrix neoflex, 2,75;O;O;2016-12-06 00:00:00;2016-12-09 00:00:00;2016-12-22 00:00:00;
3159592.0;endoprothese coronaire,stent a lib. de sirolimus,cordis,cypher, diam 3,5 mm;N;O;2007-03-20 00:00:00;2007-04-03 00:00:00;;2007-12-01
3159592.0;endoprothese coronaire,stent a lib. de sirolimus,cordis,cypher, diam 3,5 mm;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3159592.0;endoprothese coronaire,stent a lib. de sirolimus,cordis,cypher, diam 3,5 mm;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3159600.0;endoprothese pour embolisation, ev3, pipeline, diam 3,75;O;O;2012-08-02 00:00:00;2012-08-09 00:00:00;2012-08-22 00:00:00;
3159669.0;implant pour sterilisation tubaire, conceptus, essure, boite de 2 implants;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
